Severity	Code	Description	Project	File	Line	Suppression State	Details
Error (active)	CS0116	A namespace cannot directly contain members such as fields, methods or statements	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS0548	'<invalid-global-code>.this[tsbApplyProfile_Click]': property or indexer must have at least one accessor	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS8124	Tuple must contain at least two elements.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS1026	) expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS1003	Syntax error, '[' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS0246	The type or namespace name 'tsbApplyProfile_Click' could not be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS1003	Syntax error, ']' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS1514	{ expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	393		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	397		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	398		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	398		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	398		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	398		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	398		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	398		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	399		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	400		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	400		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	400		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	400		
